_key,username,location,postcount,likes,post,gender,identity,marriage,region,risk_appetite,education,revenue,deposit,debt,intended_products,label
850,e534,,51,0,"['无聊', '药物', '孩子', '像是', '主干', '文化', '手表', '特征', '相关', '懒惰', '金发女郎', '做', '毒品', '家音', '生命', '最', '热门', '视频', '蓝色', '渔网', '来自', '世纪', '穆斯林', '刺客', '用户', '黑手', '帝国主义', '杀死', '集团', '新闻', '提示', '强大', '记忆', '技巧', '知道', '失败', '尝试', '我会', '写', '剧本', '剧', '比赛', '范围', '档案', '生产者', '俯仰', '不断', '编剧', '拉链', '类别', '项目', '传教士']",,,,,,,,,,,
851,E626,,1,0,"['卖', '幼崽', '男女性']",,,,,,,,,,,
852,1ad3,"Cape Town, South Africa",1,17,"['地区', '电力', '请', '看见', '时', '建议']",,,,,,,,,,,
853,1104,穢れの坩堝,45391,14522,"['梳理', '散落', '面具', '掌握', '准备', '沟通', '紧张感', '希望', '意识', '亮度', '说', '情感', '告诉', '情绪化', '人', '能够', '阅读', '可爱', '想', '家伙', '动作', '尚未', '移动', '国王']",,,,,,,,,,,
854,5053,,8,1,"['请', '签署', '倡导', '全国', '信', '禁令', '宣传', '国家', '年龄段', '支持', '自由', '加入', '组织', '爱好者', '扑克', '行为', '退回', '新', '税收', '工作', '后网', '税收收入', '网站', '只', '需要', '体面', '照片', '知道', '想', '享受', '添加']",,,,,,,,,,,
855,9125,,52,0,"['尝试', '下载', '查看', '优惠', '孩子', '充满', '可爱', '歌曲', '金融机构', '工作', '主页', '薪水', '收入者', '获得', '高', '达', '支付', '职业', '资源', '物品', '援助', '号码', '带来', '平常', '手机', '稍后', '讨论', '钱', '难', '拯救', '激励', '围绕', '领事馆', '简历', '人', '想', '吃', '排队', '午餐', '得到', '优惠券']",,,,,,,,,,,
856,913D,,2031,31,"['说唱', '似乎', '擅长', '人', '唱歌', '觉得', '父亲', '想', '说', '难不', '推动', '更好', '适当', '使用', '思考', '情况', '做', '笑', '不错', '坏', '直', '可爱', '再次', '添加', '喜欢', '愚蠢', '时尚', '感', '流行', '决定', '地方', '新', '增强型', '新闻', '已', '普通', '建筑', '配合', '希望', '重新', '发送', '完整', '版本', '变化', '想到', '听到', '声音', '听', '漂流', '花', '交付', '派对', '工作', '只见', '头', '甲板', '嘲笑', '知道', '年龄', '看到', '手', '送货', '比赛', '礼貌', '终于', '遇到', '脑子', '彩虹', '马蹄铁', '勇士', '女儿', '超父', '面条', '增长']",,,,,,,,,,,
857,f05c,,1,0,"['测验', '请', '输入', '答案']",,,,,,,,,,,
858,be1e,,289,6,"['焦点', '认为', '事情', '发生', '文章', '人口', '膜', '跪', '歌手']",,,,,,,,,,,
859,8e88,กทม,13,101,"['反弹', '有趣', '阅读', '认为', '汽车', '弱者', '弱点', '吃', '水泥', '食物', '买', '坚强']",,,,,,,,,,,
860,ff40,,1,0,[],,,,,,,,,,,
861,5d57,,222,0,"['教授', '希望', '专注', '抢购', '复兴', '重新', '竞争', '竞争力', '请', '回复', '和平', '允许', '衡量', '书', '先知', '祷告', '升到', '天堂', '落下', '真主', '送', '爱', '想见', '穆斯林', '攀登', '胜利', '绝望', '派', '上帝', '送给', '使徒', '认为', '已经', '胜过', '说', '吻', '眼睛', '抱', '认识', '搁浅', '站', '听到', '词', '查看', '进攻', '问题', '提供', '语言', '管理', '故事', '最酷', '父亲', '全能', '申请', '主', '儿子', '公神', '击败', '权力']",,,,,,,,,,,
862,5517,,2,22,"['面包', '美味', '思考', '父母', '壮观', '会议', '问候']",,,,,,,,,,,
863,737d,,3,3,"['规划', '到来', '公园', '旅行', '住', '酒店', '朋友', '家庭', '辣椒酱', '裂缝']",,,,,,,,,,,
864,1A14,,1,0,['微笑'],,,,,,,,,,,
865,6121,,2,2,"['俄语', '阅读']",,,,,,,,,,,
866,6013,,2,0,"['巨大', '粉丝', '梦想', '看到', '希望', '见到', '祝', '特']",,,,,,,,,,,
867,a525,,1,0,"['活动', '客户服务', '态度', '糟糕', '生气']",,,,,,,,,,,
868,BD45,,3,0,"['教', '头发', '秘诀', '想', '知道', '邮件', '无法', '介于', '蜕变']",,,,,,,,,,,
869,de44,,2,0,"['丈夫', '曾经', '养鸡场', '工作', '州', '公司', '说', '改变', '试图', '锻炼', '网站']",,,,,,,,,,,
870,8022,にゃごや,28125,817,"['询问', '已', '难', '真正', '人员', '跳', '电子邮件', '聊天', '人', '返回', '很棒', '椅子', '良好', '办公室', '已经', '好', '想要', '回家', '买高', '办公', '环境', '恶化', '家庭', '工作', '率', '上升', '办公椅', '排名', '下降', '想', '避免', '公司', '纸张', '申请', '使', '更好', '证书', '未知', '问题', '签署', '告知', '预定', '转变', '取消', '真的', '处理', '无法', '理解', '规则', '记得', '使用', '工具', '折旧', '附加', '密码文件', '单独', '发送', '尴尬']",,,,,,,,,,,
871,82c1,,1,0,['测试'],,,,,,,,,,,
872,D1Ed,Western Australia,4,0,"['舒适', '厕所', '屎', '意识', '知道', '使用', '加入', '押韵', '狙击手', '毛皮', '围巾', '妓女', '攻击', '幻想', '自由', '性爱', '猫', '咬', '手臂', '认为', '词', '棕色']",,,,,,,,,,,
873,847D,,6,0,"['笑', '看电视', '美好时光', '螺丝', '时间', '停止', '比赛']",,,,,,,,,,,
874,2c38,,4,0,"['想', '人']",,,,,,,,,,,
875,0587,,1,0,"['我会', '儿子', '学校']",,,,,,,,,,,
876,BC21,"ÜT: 40.615533,-74.602263",4,3,"['绿色', '条纹', '来自', '爱', '请', '回答', '更好', '选择', '旅行', '链接', '帮助', '希望', '发布', '红色', '裙子', '地方', '死']",,,,,,,,,,,
877,16Bf,,8,0,"['太长', '笑', '比赛', '乳房', '更新', '笑笑', '见笑', '停止', '真的', '失望', '爆炸', '鼻子', '颤动', '头', '祝', '难']",,,,,,,,,,,
878,5bff,,1,0,"['表兄弟', '有趣']",,,,,,,,,,,
879,95D3,trujillo,1,0,"['看看', '视频', '眼睛', '看不到', '官方']",,,,,,,,,,,
880,0ed1,Kuwait,318,681,"['哄骗', '精神', '拥有', '父母', '留下来', '新闻', '日子', '回答', '无法', '离开', '挤压', '上帝', '心', '开心', '干嘛']",,,,,,,,,,,
881,dc3e,,57,328,"['再次', '战斗', '做', '男人', '再', '服务器', '玩', '模糊', '消息', '人', '知道', '发生', '相同', '上帝', '沼泽', '问题', '全局', '明显', '运动', '更多', '轻轻', '同样', '故事', '给予', '工作', '学校', '回归', '播放', '离线', '小时', '忘记', '欢迎', '已经', '更新', '雇用', '能力', '知识']",,,,,,,,,,,
882,bdf8,,1,0,['事情'],,,,,,,,,,,
883,2aa1,,3,0,"['世界', '最大', '粉丝', '赢得', '银行', '钱', '蜜蜂', '冠军', '跟着', '最好', '新', '头衔']",,,,,,,,,,,
884,1d57,,4,0,"['听', '做', '精美', '爱']",,,,,,,,,,,
885,e471,,1,0,"['博览会', '邀请']",,,,,,,,,,,
886,1922,,1,0,['准备'],,,,,,,,,,,
887,E2A1,,7,65,"['只能', '记住', '诫命', '死亡', '时', '离开', '剥夺', '邀请', '所有人', '兄弟', '鼻子', '想念', '希望', '看到', '世界', '愿', '真主', '怜悯']",,,,,,,,,,,
888,16e9,,2,0,"['梦', '梦想', '留下', '等待']",,,,,,,,,,,
889,a5b6,,4,0,"['问', '真主', '做', '内疚', '穆斯林', '想法', '条件', '出版', '上帝', '愿意', '慈善机构', '工作', '剥夺', '时间', '好', '耐心']",,,,,,,,,,,
890,6eb1,,452,55,"['希望', '加', '存在', '很快', '关闭', '回答', '跟着', '回应', '嘴', '国王', '变成', '上帝', '真的', '爱', '说', '真主', '构成', '请', '送', '神', '浏览', '报纸', '找到', '人']",,,,,,,,,,,
891,7c71,,4,0,"['得到', '推', '特']",,,,,,,,,,,
892,6371,,2,0,[],,,,,,,,,,,
893,fd37,,1,0,[],,,,,,,,,,,
894,F1A8,,1,0,['小时'],,,,,,,,,,,
895,4331,,5,0,"['舌头', '来源', '新闻', '草本', '航', '最好', '体育', '娱乐', '复制', '报纸', '年轻', '女性', '特']",,,,,,,,,,,
896,9631,,1,0,"['享受', '生活', '喜欢']",,,,,,,,,,,
897,c3c9,,1,0,"['人员', '薪水', '高度', '顶级', '阶级', '查看', '财政年度', '证券', '报告', '员工', '人数', '平均', '年薪', '约', '日元', '服务', '电力', '升高']",,,,,,,,,,,
898,89Eb,العراق تكريت,2,1,"['知道', '喷气机', '问', '精神', '保持']",,,,,,,,,,,
899,FB99,,1,0,"['旅行', '回来', '玩', '开心']",,,,,,,,,,,
900,b23d,,23,41,"['可爱', '是否', '考虑', '过和', '协作', '方式', '做出', '很大', '事情', '做', '最', '糟糕', '决定', '广播', '合作伙伴', '家庭', '受众', '无法', '使用', '升级', '盘子', '通行证', '热带', '充电', '告诉', '电池', '驱散', '打开', '关闭', '跳跃', '功率', '电平', '拿到', '听', '坏', '信用卡', '公司', '交易', '现金', '返还', '说服', '客户', '牌', '特定', '卡', '便宜', '裸体', '通常', '素食', '选择', '加', '啤酒', '禁止', '窒息', '玩具', '食品', '组合', '禁令', '执行', '曲棍球', '生活', '原创', '版本', '进入', '总决赛', '赢得', '很好']",,,,,,,,,,,
901,c834,,11,0,"['爱', '家园', '赶走', '特殊', '革命', '改进', '服务', '灾难', '继续', '应该', '得到', '至少', '尊重', '厌倦', '呕吐', '扫', '家人', '熟人', '工作', '经历', '拍摄', '人', '走到', '小团体', '渴望', '特派', '拿走', '团队', '问候', '总裁', '需要', '公婆', '侮辱性', '态度', '有累', '工人', '利奇', '姿势', '羞辱', '结束', '只', '寻求', '伤害', '家庭', '强盗', '部长', '撤出', '大鼠', '乐队', '已经', '很好', '做到', '指挥官', '相信', '鼠', '阴谋家', '小组', '出现', '盗贼']",,,,,,,,,,,
902,40Ca,,2,0,"['刚刚', '醒来', '工作']",,,,,,,,,,,
903,4D18,"ÜT: -6.164094,106.634322",9,0,"['走进', '添加', '爵士', '得到', '测试']",,,,,,,,,,,
904,13b3,São Paulo/ Minas Gerais,36,0,"['伙计', '真的', '喜欢', '小说', '角色', '节目', '机会', '见面', '请', '帮', '了解', '叛乱分子', '成为', '梦想', '完成', '英国人', '拥抱', '帮助', '演员', '奖励', '可爱', '意识', '着名', '叛乱', '区', '认识', '最大', '来自', '叛逆', '说话', '回答']",,,,,,,,,,,
905,f849,VENEZUELA,21986,4542,"['跟着', '推动', '拒绝', '再见', '粉丝', '提供', '新', '生长', '脱掉', '上涨', '了名', '方式', '越来越', '用做', '获得', '想', '知道', '推', '特上', '成长', '应用程序', '忘记', '相信', '统计', '数量', '作响', '接替', '和名', '追随者', '移位', '错过', '诡计']",,,,,,,,,,,
906,0971,,2,0,['巧合'],,,,,,,,,,,
907,5817,,19,1,"['高', '成本', '电视台', '资金', '差', '服务', '手机', '移动', '服务提供商', '修复', '可耻', '知道', '检查一下', '更新', '预期', '宽带', '不断', '变化', '尝试', '羞辱', '街', '关闭', '注意', '根本', '汽车', '访问', '请', '修理', '空调', '商店', '太', '热', '舒适', '购物', '棒', '已经', '告知', '特', '伟大', '工作']",,,,,,,,,,,
908,bbfe,,63,1,"['推出', '蓝色', '地毯', '狗', '馄饨', '音乐', '人', '很棒', '电影', '回来', '有趣', '桌子', '上看', '橙色', '知道', '我会', '午餐', '吃', '最', '美味', '蓝莓', '烤饼', '喜欢', '小猫', '巨大', '转储', '推', '特上', '关注', '恭喜']",,,,,,,,,,,
909,14fe,関東,30,0,"['午餐', '冷冻', '炒饭', '写', '记得', '能够', '交付', '罩', '载体', '报警', '尝试', '落后', '内心', '挡泥板', '想要', '轮子', '相比', '需求', '问题', '次访问', '雨', '停止', '天气', '店里', '风暴', '时间', '人', '投票', '很好', '业余时间', '太', '热', '想', '知道', '罐头', '果汁', '垃圾', '裤子', '小麦', '茶', '修理', '收到', '订单', '项目', '买', '头盔', '日元', '超市']",,,,,,,,,,,
910,827b,,3,0,['照片'],,,,,,,,,,,
911,c63d,Wasaga  Beach,1,4,[],,,,,,,,,,,
912,2d4d,,1,0,"['上玩', '原创', '歹徒', '点击', '链接', '加入']",,,,,,,,,,,
913,cb29,Tokyo Japan,13286,69,"['新', '成员', '加入', '家伙', '敌人', '组织', '间谍', '浮动', '磁带', '房间', '自动', '消失', '职称', '夹子', '外星人', '伪装', '特殊', '化妆', '已', '剥离', '好', '测试', '开放', '文化节', '担心', '表演', '动画', '地方', '活动', '团队', '赛事', '形成', '举行', '人', '住', '牛奶', '伟大', '运动会', '展示', '首歌曲', '混合', '中继', '格式']",,,,,,,,,,,
914,C602,,11,1,"['黑色', '高速', '照明', '不安', '下雨天', '急于', '有点', '困扰', '汽车', '停止', '停下来', '猜', '应该', '观看', '直播', '加', '亮相', '超']",,,,,,,,,,,
915,442A,,10,0,"['最', '美好', '做', '最好', '赚', '刚刚', '进行', '调查', '喜欢', '死', '生活', '公平', '得到', '愿望', '梦想', '更多', '视频', '下载', '人']",,,,,,,,,,,
916,1418,,3,0,"['冰球', '寒冷']",,,,,,,,,,,
917,d337,"ÜT: -7.280384,112.783219",202,2,"['忍受', '建立', '刚刚', '发', '照片', '朋友', '分享', '回忆', '看到']",,,,,,,,,,,
918,6817,,62,0,"['不幸', '电影', '已经', '死', '该死', '耻辱', '应该', '看到', '请', '告诉', '幽灵', '很穷', '堕落', '再次', '曲轴箱', '终于', '抢夺', '胜利', '下巴', '失败', '教导', '业余', '演员', '表现', '佳', '糟糕', '宇宙', '公平', '关心', '最', '喜欢', '死亡', '哲学家', '舍纳', '事情', '视为', '学习', '经历', '错误', '考虑', '情况', '所有人', '做', '尝试', '拥有', '最好', '刚刚', '拿到', '墙', '错', '想到', '坚果', '写', '女人', '商场', '留下', '孩子', '世界', '人', '疯', '重要', '问题', '镜子', '怀疑', '先生', '拒绝', '吸血鬼', '健康长寿']",,,,,,,,,,,
919,ADFC,Atlanta,5,0,"['很棒', '知道', '到期', '梦幻', '粉丝', '喊', '梦', '宣布', '时间表', '已', '返回', '俱乐部', '推', '特上']",,,,,,,,,,,
920,2491,,10,0,"['笑声', '浪费', '生命', '爱', '关系', '最', '薄弱', '部分', '人', '解释', '证明', '信任', '真相', '伤害', '最好', '醒来', '实现', '工作日', '亲爱']",,,,,,,,,,,
921,06Cd,,9,571,"['好', '小说', '喜欢', '终于', '文章', '播放', '支持', '来自']",,,,,,,,,,,
922,b882,izmirrrr,2,0,"['生活', '继续', '推', '特是', '好事']",,,,,,,,,,,
923,a0a1,,117,22,"['爱', '跟着', '合法', '来自', '辫子', '头发', '跟随', '朋友', '数学', '学校']",,,,,,,,,,,
924,2AD7,New Jersey,3554,1822,"['原始', '老兄', '工资', '单位', '成为', '公众', '应该', '射入', '忍受', '差异', '嫉妒', '真的', '请', '说', '感觉', '事情', '战斗', '想', '看看', '已经', '看到', '网络', '播放', '导致', '发生', '交易', '缔约方', '感兴趣', '喷气', '机会', '挑选', '迷让', '生病', '真正', '糟糕', '学会', '吹口哨', '变得', '竞争']",,,,,,,,,,,
925,eb33,"Pearland, TX",1306,2257,"['团队', '伟大', '比赛', '听', '很棒', '呕吐', '嘴巴', '好', '教练', '证明', '无知', '工作', '耻辱', '尴尬', '潜力', '印象', '深刻', '浪费', '参议院', '座位']",,,,,,,,,,,
926,8e91,,1,0,"['重新', '打开', '充满希望']",,,,,,,,,,,
927,6335,اعماق الانترنت,44,49,"['知识', '上帝', '给出', '日子', '毕业', '神话', '诚意', '兴奋', '问题', '男士', '工具', '吸引', '高于', '精神', '住', '房子', '做', '名气', '用户名', '记住', '最新']",,,,,,,,,,,
928,5cc5,South Korea,21,0,"['会议', '知道', '免费', '电话', '区别', '加入', '生活', '了让', '做出', '推', '特', '支持', '服务', '国家', '殡葬', '互联网', '距离', '抱歉', '全部', '想', '肉体', '小', '插图']",,,,,,,,,,,
929,CCAC,"Pittsburgh, PA",18780,9885,"['举行', '独立', '院', '了解', '信息', '请', '访问', '中心', '全面', '展开', '查看', '学生', '创造', '惊人', '装饰品', '定制', '雪花', '打印', '挂', '特殊', '焊接', '休息', '注册', '学期', '社区', '学院', '方式', '采访', '做', '伟大', '野猫', '有没有', '参加', '立即', '善良', '旅', '发生', '点击', '详情', '遇见', '化学', '教授', '是否', '知道', '研究生院', '唱', '民间', '合唱团', '彩虹', '举办', '驱动器', '巡回赛', '免费', '食用', '食品', '包包', '现场', '音乐', '来自', '汽车', '舒适']",,,,,,,,,,,
930,5e30,,411,0,['照片'],,,,,,,,,,,
931,21CF,,2542,762,"['世纪', '宣布', '价值', '收购', '完成', '分销', '预期', '表格', '截止', '选举', '新闻', '漫画', '评级', '再次', '兑换', '办公室', '结束', '高张', '纸币', '聊天', '女子', '世界杯', '距离', '意义', '制作', '音乐', '突出', '组织', '合作伙伴', '专注', '包含', '电影', '作曲家', '赢得', '行业', '领先', '国家', '地理', '快速', '公司', '全球', '最', '具', '创新', '年度', '名单', '帐户', '历史记录', '里程碑', '获得', '粉丝', '看到', '评分', '凹凸', '继续', '统治']",,,,,,,,,,,
932,6E66,bcn,1,0,[],,,,,,,,,,,
933,2ac9,,140,2,"['抱歉', '获得', '参与', '改变', '密码', '忘记', '知道', '回去', '捕获']",,,,,,,,,,,
934,949B,Houston Tx.,1,0,"['刚刚', '工作']",,,,,,,,,,,
935,ce19,,1,0,['寒冷'],,,,,,,,,,,
936,0ac0,"Dallas, TX",1,0,['购物'],,,,,,,,,,,
937,8106,Mexico City,15679,2740,"['音乐', '全球', '区', '疼痛', '在于', '提供', '感觉', '门票', '已经', '出售', '尾部', '出席', '博士', '医生', '论坛', '访问', '公告', '销售', '耗尽', '招聘', '工人', '女性', '促销', '旅', '举行', '票', '售价', '看到', '芽光', '返回', '出现', '阻止', '黑色', '见到', '黑莓', '礼堂', '票房', '铁路', '办公室', '时间表', '售票员', '储物柜', '黑票']",,,,,,,,,,,
